run_dir,exp_id,task,policy,controller,episodes,success_rate,avg_steps,avg_reward,avg_grasp_attempts,avg_grasp_success,avg_retry_count,flash_every,flash_len,wall_time_sec,generated
runs/batch/mw-batch-20260410-171844/mw-reach-v3-no_mem-20260410-171846-seed0,mw-reach-v3-no_mem-20260410-171846-seed0,reach-v3,no_mem,PD,100,0.66,200.0,1816.6849328012502,0,0,0,0,0,9.757158756256104,2026-04-10T17:18:55
runs/batch/mw-batch-20260410-171844/mw-reach-v3-no_mem-20260410-171857-seed1,mw-reach-v3-no_mem-20260410-171857-seed1,reach-v3,no_mem,PD,100,0.69,200.0,1834.3568886318658,0,0,0,0,0,9.669224262237549,2026-04-10T17:19:07
runs/batch/mw-batch-20260410-171844/mw-reach-v3-no_mem-20260410-171908-seed2,mw-reach-v3-no_mem-20260410-171908-seed2,reach-v3,no_mem,PD,100,0.65,200.0,1824.2704298817255,0,0,0,0,0,9.729291439056396,2026-04-10T17:19:18
runs/batch/mw-batch-20260410-171844/mw-reach-v3-no_mem-20260410-171919-seed3,mw-reach-v3-no_mem-20260410-171919-seed3,reach-v3,no_mem,PD,100,0.66,200.0,1858.9589631103333,0,0,0,0,0,10.286149024963379,2026-04-10T17:19:30
runs/batch/mw-batch-20260410-171844/mw-reach-v3-no_mem-20260410-171931-seed4,mw-reach-v3-no_mem-20260410-171931-seed4,reach-v3,no_mem,PD,100,0.85,200.0,1832.646343564315,0,0,0,0,0,10.589441061019897,2026-04-10T17:19:42
runs/batch/mw-batch-20260410-171844/mw-reach-v3-struct_mem-20260410-172045-seed0,mw-reach-v3-struct_mem-20260410-172045-seed0,reach-v3,struct_mem,PD,100,0.66,200.0,1816.6849328012502,0,0,0,0,0,10.347874641418457,2026-04-10T17:20:56
runs/batch/mw-batch-20260410-171844/mw-reach-v3-struct_mem-20260410-172057-seed1,mw-reach-v3-struct_mem-20260410-172057-seed1,reach-v3,struct_mem,PD,100,0.69,200.0,1834.3568886318658,0,0,0,0,0,10.637638568878174,2026-04-10T17:21:08
runs/batch/mw-batch-20260410-171844/mw-reach-v3-struct_mem-20260410-172109-seed2,mw-reach-v3-struct_mem-20260410-172109-seed2,reach-v3,struct_mem,PD,100,0.65,200.0,1824.2704298817255,0,0,0,0,0,10.38987684249878,2026-04-10T17:21:20
runs/batch/mw-batch-20260410-171844/mw-reach-v3-struct_mem-20260410-172121-seed3,mw-reach-v3-struct_mem-20260410-172121-seed3,reach-v3,struct_mem,PD,100,0.66,200.0,1858.9589631103333,0,0,0,0,0,10.504134893417358,2026-04-10T17:21:32
runs/batch/mw-batch-20260410-171844/mw-reach-v3-struct_mem-20260410-172133-seed4,mw-reach-v3-struct_mem-20260410-172133-seed4,reach-v3,struct_mem,PD,100,0.85,200.0,1832.646343564315,0,0,0,0,0,10.686648845672607,2026-04-10T17:21:44
runs/batch/mw-batch-20260410-171844/mw-reach-v3-text_buf-20260410-171943-seed0,mw-reach-v3-text_buf-20260410-171943-seed0,reach-v3,text_buf,PD,100,0.66,200.0,1816.6849328012502,0,0,0,0,0,10.95663332939148,2026-04-10T17:19:54
runs/batch/mw-batch-20260410-171844/mw-reach-v3-text_buf-20260410-171956-seed1,mw-reach-v3-text_buf-20260410-171956-seed1,reach-v3,text_buf,PD,100,0.69,200.0,1834.3568886318658,0,0,0,0,0,10.876926898956299,2026-04-10T17:20:07
runs/batch/mw-batch-20260410-171844/mw-reach-v3-text_buf-20260410-172008-seed2,mw-reach-v3-text_buf-20260410-172008-seed2,reach-v3,text_buf,PD,100,0.65,200.0,1824.2704298817255,0,0,0,0,0,10.901432275772095,2026-04-10T17:20:19
runs/batch/mw-batch-20260410-171844/mw-reach-v3-text_buf-20260410-172021-seed3,mw-reach-v3-text_buf-20260410-172021-seed3,reach-v3,text_buf,PD,100,0.66,200.0,1858.9589631103333,0,0,0,0,0,10.80974817276001,2026-04-10T17:20:31
runs/batch/mw-batch-20260410-171844/mw-reach-v3-text_buf-20260410-172033-seed4,mw-reach-v3-text_buf-20260410-172033-seed4,reach-v3,text_buf,PD,100,0.85,200.0,1832.646343564315,0,0,0,0,0,10.742055416107178,2026-04-10T17:20:44
runs/batch/mw-batch-20260410-171844/mw-shelf-place-v3-no_mem-20260410-174652-seed0,mw-shelf-place-v3-no_mem-20260410-174652-seed0,shelf-place-v3,no_mem,PD,100,0.0,200.0,7.483606520615049,0,0,0,0,0,19.238311052322388,2026-04-10T17:47:11
runs/batch/mw-batch-20260410-171844/mw-shelf-place-v3-no_mem-20260410-174713-seed1,mw-shelf-place-v3-no_mem-20260410-174713-seed1,shelf-place-v3,no_mem,PD,100,0.0,200.0,1.2267962276815418,0,0,0,0,0,19.993228435516357,2026-04-10T17:47:33
runs/batch/mw-batch-20260410-171844/mw-shelf-place-v3-no_mem-20260410-174735-seed2,mw-shelf-place-v3-no_mem-20260410-174735-seed2,shelf-place-v3,no_mem,PD,100,0.0,200.0,2.7456744347932602,0,0,0,0,0,19.7742919921875,2026-04-10T17:47:54
runs/batch/mw-batch-20260410-171844/mw-shelf-place-v3-no_mem-20260410-174756-seed3,mw-shelf-place-v3-no_mem-20260410-174756-seed3,shelf-place-v3,no_mem,PD,100,0.0,200.0,0.20380322943705612,0,0,0,0,0,20.468943119049072,2026-04-10T17:48:16
runs/batch/mw-batch-20260410-171844/mw-shelf-place-v3-no_mem-20260410-174818-seed4,mw-shelf-place-v3-no_mem-20260410-174818-seed4,shelf-place-v3,no_mem,PD,100,0.0,200.0,0.12128796673578207,0,0,0,0,0,20.599175930023193,2026-04-10T17:48:39
runs/batch/mw-batch-20260410-171844/mw-shelf-place-v3-struct_mem-20260410-175028-seed0,mw-shelf-place-v3-struct_mem-20260410-175028-seed0,shelf-place-v3,struct_mem,PD,100,0.0,200.0,7.232866619986405,0,0,0,0,0,20.1330406665802,2026-04-10T17:50:48
runs/batch/mw-batch-20260410-171844/mw-shelf-place-v3-struct_mem-20260410-175050-seed1,mw-shelf-place-v3-struct_mem-20260410-175050-seed1,shelf-place-v3,struct_mem,PD,100,0.0,200.0,1.1418684735402498,0,0,0,0,0,20.235809564590454,2026-04-10T17:51:10
runs/batch/mw-batch-20260410-171844/mw-shelf-place-v3-struct_mem-20260410-175112-seed2,mw-shelf-place-v3-struct_mem-20260410-175112-seed2,shelf-place-v3,struct_mem,PD,100,0.0,200.0,2.5267662693122444,0,0,0,0,0,21.322705030441284,2026-04-10T17:51:33
runs/batch/mw-batch-20260410-171844/mw-shelf-place-v3-struct_mem-20260410-175135-seed3,mw-shelf-place-v3-struct_mem-20260410-175135-seed3,shelf-place-v3,struct_mem,PD,100,0.0,200.0,0.18554683294139923,0,0,0,0,0,21.19162607192993,2026-04-10T17:51:56
runs/batch/mw-batch-20260410-171844/mw-shelf-place-v3-struct_mem-20260410-175158-seed4,mw-shelf-place-v3-struct_mem-20260410-175158-seed4,shelf-place-v3,struct_mem,PD,100,0.0,200.0,0.10526860989100698,0,0,0,0,0,21.104045867919922,2026-04-10T17:52:19
runs/batch/mw-batch-20260410-171844/mw-shelf-place-v3-text_buf-20260410-174840-seed0,mw-shelf-place-v3-text_buf-20260410-174840-seed0,shelf-place-v3,text_buf,PD,100,0.0,200.0,7.516799905947311,0,0,0,0,0,20.53277039527893,2026-04-10T17:49:01
runs/batch/mw-batch-20260410-171844/mw-shelf-place-v3-text_buf-20260410-174903-seed1,mw-shelf-place-v3-text_buf-20260410-174903-seed1,shelf-place-v3,text_buf,PD,100,0.0,200.0,1.2266557117411836,0,0,0,0,0,20.75674080848694,2026-04-10T17:49:23
runs/batch/mw-batch-20260410-171844/mw-shelf-place-v3-text_buf-20260410-174925-seed2,mw-shelf-place-v3-text_buf-20260410-174925-seed2,shelf-place-v3,text_buf,PD,100,0.0,200.0,2.6946468733792703,0,0,0,0,0,19.58074688911438,2026-04-10T17:49:44
runs/batch/mw-batch-20260410-171844/mw-shelf-place-v3-text_buf-20260410-174946-seed3,mw-shelf-place-v3-text_buf-20260410-174946-seed3,shelf-place-v3,text_buf,PD,100,0.0,200.0,0.20380322943705612,0,0,0,0,0,19.821406602859497,2026-04-10T17:50:06
runs/batch/mw-batch-20260410-171844/mw-shelf-place-v3-text_buf-20260410-175007-seed4,mw-shelf-place-v3-text_buf-20260410-175007-seed4,shelf-place-v3,text_buf,PD,100,0.0,200.0,0.12133404056322507,0,0,0,0,0,19.317925453186035,2026-04-10T17:50:27
runs/batch/mw-batch-20260410-171844/mw-sweep-v3-no_mem-20260410-173425-seed0,mw-sweep-v3-no_mem-20260410-173425-seed0,sweep-v3,no_mem,PD,100,0.0,200.0,233.30345614856674,0,0,0,0,0,15.626924991607666,2026-04-10T17:34:41
runs/batch/mw-batch-20260410-171844/mw-sweep-v3-no_mem-20260410-173443-seed1,mw-sweep-v3-no_mem-20260410-173443-seed1,sweep-v3,no_mem,PD,100,0.0,200.0,174.02642490689752,0,0,0,0,0,15.45819354057312,2026-04-10T17:34:58
runs/batch/mw-batch-20260410-171844/mw-sweep-v3-no_mem-20260410-173500-seed2,mw-sweep-v3-no_mem-20260410-173500-seed2,sweep-v3,no_mem,PD,100,0.0,200.0,185.8461072608203,0,0,0,0,0,15.246714353561401,2026-04-10T17:35:15
runs/batch/mw-batch-20260410-171844/mw-sweep-v3-no_mem-20260410-173516-seed3,mw-sweep-v3-no_mem-20260410-173516-seed3,sweep-v3,no_mem,PD,100,0.0,200.0,186.39472063809677,0,0,0,0,0,15.787369012832642,2026-04-10T17:35:32
runs/batch/mw-batch-20260410-171844/mw-sweep-v3-no_mem-20260410-173534-seed4,mw-sweep-v3-no_mem-20260410-173534-seed4,sweep-v3,no_mem,PD,100,0.0,200.0,274.63328459740484,0,0,0,0,0,16.086567163467407,2026-04-10T17:35:50
runs/batch/mw-batch-20260410-171844/mw-sweep-v3-struct_mem-20260410-173721-seed0,mw-sweep-v3-struct_mem-20260410-173721-seed0,sweep-v3,struct_mem,PD,100,0.0,200.0,233.30345614856674,0,0,0,0,0,16.1145441532135,2026-04-10T17:37:37
runs/batch/mw-batch-20260410-171844/mw-sweep-v3-struct_mem-20260410-173738-seed1,mw-sweep-v3-struct_mem-20260410-173738-seed1,sweep-v3,struct_mem,PD,100,0.0,200.0,174.02642490689752,0,0,0,0,0,15.848049402236938,2026-04-10T17:37:54
runs/batch/mw-batch-20260410-171844/mw-sweep-v3-struct_mem-20260410-173756-seed2,mw-sweep-v3-struct_mem-20260410-173756-seed2,sweep-v3,struct_mem,PD,100,0.0,200.0,185.8461072608203,0,0,0,0,0,16.0778968334198,2026-04-10T17:38:12
runs/batch/mw-batch-20260410-171844/mw-sweep-v3-struct_mem-20260410-173813-seed3,mw-sweep-v3-struct_mem-20260410-173813-seed3,sweep-v3,struct_mem,PD,100,0.0,200.0,186.39472063809677,0,0,0,0,0,16.444093704223633,2026-04-10T17:38:30
runs/batch/mw-batch-20260410-171844/mw-sweep-v3-struct_mem-20260410-173831-seed4,mw-sweep-v3-struct_mem-20260410-173831-seed4,sweep-v3,struct_mem,PD,100,0.0,200.0,274.63328459740484,0,0,0,0,0,16.30630874633789,2026-04-10T17:38:47
runs/batch/mw-batch-20260410-171844/mw-sweep-v3-text_buf-20260410-173551-seed0,mw-sweep-v3-text_buf-20260410-173551-seed0,sweep-v3,text_buf,PD,100,0.0,200.0,233.30345614856674,0,0,0,0,0,16.67391276359558,2026-04-10T17:36:08
runs/batch/mw-batch-20260410-171844/mw-sweep-v3-text_buf-20260410-173609-seed1,mw-sweep-v3-text_buf-20260410-173609-seed1,sweep-v3,text_buf,PD,100,0.0,200.0,174.09053935666321,0,0,0,0,0,16.528583526611328,2026-04-10T17:36:26
runs/batch/mw-batch-20260410-171844/mw-sweep-v3-text_buf-20260410-173627-seed2,mw-sweep-v3-text_buf-20260410-173627-seed2,sweep-v3,text_buf,PD,100,0.0,200.0,186.31300394806965,0,0,0,0,0,16.86160683631897,2026-04-10T17:36:44
runs/batch/mw-batch-20260410-171844/mw-sweep-v3-text_buf-20260410-173646-seed3,mw-sweep-v3-text_buf-20260410-173646-seed3,sweep-v3,text_buf,PD,100,0.0,200.0,186.34901121190234,0,0,0,0,0,15.945703744888306,2026-04-10T17:37:02
runs/batch/mw-batch-20260410-171844/mw-sweep-v3-text_buf-20260410-173703-seed4,mw-sweep-v3-text_buf-20260410-173703-seed4,sweep-v3,text_buf,PD,100,0.0,200.0,274.63328459740484,0,0,0,0,0,16.182462453842163,2026-04-10T17:37:19
runs/batch/retry0_main/mw-door-open-v3-no_mem-20260410-200045-seed0,mw-door-open-v3-no_mem-20260410-200045-seed0,door-open-v3,no_mem,PD,60,0.0,200.0,312.2261618651043,0.0,0.0,0.0,20,1,7.83372950553894,2026-04-10T20:00:53
runs/batch/retry0_main/mw-door-open-v3-no_mem-20260410-200055-seed1,mw-door-open-v3-no_mem-20260410-200055-seed1,door-open-v3,no_mem,PD,60,0.0,200.0,299.7522597143835,0.0,0.0,0.0,20,1,7.419109106063843,2026-04-10T20:01:02
runs/batch/retry0_main/mw-door-open-v3-no_mem-20260410-200104-seed2,mw-door-open-v3-no_mem-20260410-200104-seed2,door-open-v3,no_mem,PD,60,0.0,200.0,321.16253839837094,0.0,0.0,0.0,20,1,7.668313264846802,2026-04-10T20:01:12
runs/batch/retry0_main/mw-door-open-v3-no_mem-20260410-200113-seed3,mw-door-open-v3-no_mem-20260410-200113-seed3,door-open-v3,no_mem,PD,60,0.0,200.0,295.2956725513231,0.0,0.0,0.0,20,1,7.665271759033203,2026-04-10T20:01:21
runs/batch/retry0_main/mw-door-open-v3-no_mem-20260410-200123-seed4,mw-door-open-v3-no_mem-20260410-200123-seed4,door-open-v3,no_mem,PD,60,0.0,200.0,298.2058003872473,0.0,0.0,0.0,20,1,7.684828519821167,2026-04-10T20:01:31
runs/batch/retry0_main/mw-door-open-v3-struct_mem-20260410-200220-seed0,mw-door-open-v3-struct_mem-20260410-200220-seed0,door-open-v3,struct_mem,PD,60,0.0,200.0,312.2261618651043,0.0,0.0,0.0,20,1,7.911486864089966,2026-04-10T20:02:28
runs/batch/retry0_main/mw-door-open-v3-struct_mem-20260410-200230-seed1,mw-door-open-v3-struct_mem-20260410-200230-seed1,door-open-v3,struct_mem,PD,60,0.0,200.0,299.7522597143835,0.0,0.0,0.0,20,1,8.085052490234375,2026-04-10T20:02:38
runs/batch/retry0_main/mw-door-open-v3-struct_mem-20260410-200240-seed2,mw-door-open-v3-struct_mem-20260410-200240-seed2,door-open-v3,struct_mem,PD,60,0.0,200.0,321.16253839837094,0.0,0.0,0.0,20,1,7.97916579246521,2026-04-10T20:02:48
runs/batch/retry0_main/mw-door-open-v3-struct_mem-20260410-200249-seed3,mw-door-open-v3-struct_mem-20260410-200249-seed3,door-open-v3,struct_mem,PD,60,0.0,200.0,295.2956725513231,0.0,0.0,0.0,20,1,7.908315181732178,2026-04-10T20:02:57
runs/batch/retry0_main/mw-door-open-v3-struct_mem-20260410-200259-seed4,mw-door-open-v3-struct_mem-20260410-200259-seed4,door-open-v3,struct_mem,PD,60,0.0,200.0,298.2058003872473,0.0,0.0,0.0,20,1,7.996746301651001,2026-04-10T20:03:07
runs/batch/retry0_main/mw-door-open-v3-text_buf-20260410-200132-seed0,mw-door-open-v3-text_buf-20260410-200132-seed0,door-open-v3,text_buf,PD,60,0.0,200.0,305.24256167308306,0.0,0.0,0.0,20,1,7.730556011199951,2026-04-10T20:01:40
runs/batch/retry0_main/mw-door-open-v3-text_buf-20260410-200142-seed1,mw-door-open-v3-text_buf-20260410-200142-seed1,door-open-v3,text_buf,PD,60,0.0,200.0,302.7298252875875,0.0,0.0,0.0,20,1,8.062654256820679,2026-04-10T20:01:50
runs/batch/retry0_main/mw-door-open-v3-text_buf-20260410-200152-seed2,mw-door-open-v3-text_buf-20260410-200152-seed2,door-open-v3,text_buf,PD,60,0.0,200.0,321.93349888335166,0.0,0.0,0.0,20,1,7.6876373291015625,2026-04-10T20:01:59
runs/batch/retry0_main/mw-door-open-v3-text_buf-20260410-200201-seed3,mw-door-open-v3-text_buf-20260410-200201-seed3,door-open-v3,text_buf,PD,60,0.0,200.0,296.2504401293452,0.0,0.0,0.0,20,1,7.650704860687256,2026-04-10T20:02:09
runs/batch/retry0_main/mw-door-open-v3-text_buf-20260410-200210-seed4,mw-door-open-v3-text_buf-20260410-200210-seed4,door-open-v3,text_buf,PD,60,0.0,200.0,301.2135692675971,0.0,0.0,0.0,20,1,8.04117202758789,2026-04-10T20:02:19
runs/batch/retry0_main/mw-pick-place-v3-no_mem-20260410-195722-seed0,mw-pick-place-v3-no_mem-20260410-195722-seed0,pick-place-v3,no_mem,PD,60,0.0,200.0,242.5678225779208,0.0,0.0,0.0,20,1,11.781286478042603,2026-04-10T19:57:33
runs/batch/retry0_main/mw-pick-place-v3-no_mem-20260410-195735-seed1,mw-pick-place-v3-no_mem-20260410-195735-seed1,pick-place-v3,no_mem,PD,60,0.0,200.0,234.6454790359674,0.0,0.0,0.0,20,1,11.875053644180298,2026-04-10T19:57:47
runs/batch/retry0_main/mw-pick-place-v3-no_mem-20260410-195749-seed2,mw-pick-place-v3-no_mem-20260410-195749-seed2,pick-place-v3,no_mem,PD,60,0.0,200.0,246.15754976014475,0.0,0.0,0.0,20,1,12.613215208053589,2026-04-10T19:58:01
runs/batch/retry0_main/mw-pick-place-v3-no_mem-20260410-195803-seed3,mw-pick-place-v3-no_mem-20260410-195803-seed3,pick-place-v3,no_mem,PD,60,0.0,200.0,238.86639645877815,0.0,0.0,0.0,20,1,11.844661474227905,2026-04-10T19:58:15
runs/batch/retry0_main/mw-pick-place-v3-no_mem-20260410-195817-seed4,mw-pick-place-v3-no_mem-20260410-195817-seed4,pick-place-v3,no_mem,PD,60,0.0,200.0,165.6790479986089,0.0,0.0,0.0,20,1,11.922818422317505,2026-04-10T19:58:29
runs/batch/retry0_main/mw-pick-place-v3-struct_mem-20260410-195937-seed0,mw-pick-place-v3-struct_mem-20260410-195937-seed0,pick-place-v3,struct_mem,PD,60,0.6166666666666667,200.0,121.44783224485857,0.0,0.9833333333333333,0.0,20,1,11.463999509811401,2026-04-10T19:59:48
runs/batch/retry0_main/mw-pick-place-v3-struct_mem-20260410-195950-seed1,mw-pick-place-v3-struct_mem-20260410-195950-seed1,pick-place-v3,struct_mem,PD,60,0.7,200.0,95.39488046379275,0.0,0.9666666666666667,0.0,20,1,11.632434368133545,2026-04-10T20:00:02
runs/batch/retry0_main/mw-pick-place-v3-struct_mem-20260410-200004-seed2,mw-pick-place-v3-struct_mem-20260410-200004-seed2,pick-place-v3,struct_mem,PD,60,0.8333333333333334,200.0,136.84221790260634,0.0,1.0,0.0,20,1,12.159069776535034,2026-04-10T20:00:16
runs/batch/retry0_main/mw-pick-place-v3-struct_mem-20260410-200018-seed3,mw-pick-place-v3-struct_mem-20260410-200018-seed3,pick-place-v3,struct_mem,PD,60,0.8,200.0,133.71303074115107,0.0,0.95,0.0,20,1,12.166284561157227,2026-04-10T20:00:30
runs/batch/retry0_main/mw-pick-place-v3-struct_mem-20260410-200032-seed4,mw-pick-place-v3-struct_mem-20260410-200032-seed4,pick-place-v3,struct_mem,PD,60,0.7333333333333333,200.0,172.9815047345279,0.0,0.9666666666666667,0.0,20,1,12.12450647354126,2026-04-10T20:00:44
runs/batch/retry0_main/mw-pick-place-v3-text_buf-20260410-195831-seed0,mw-pick-place-v3-text_buf-20260410-195831-seed0,pick-place-v3,text_buf,PD,60,0.6166666666666667,200.0,121.80301293120193,0.0,0.9833333333333333,0.0,20,1,11.302562713623047,2026-04-10T19:58:42
runs/batch/retry0_main/mw-pick-place-v3-text_buf-20260410-195844-seed1,mw-pick-place-v3-text_buf-20260410-195844-seed1,pick-place-v3,text_buf,PD,60,0.7,200.0,95.58495148309134,0.0,0.9833333333333333,0.0,20,1,11.355711221694946,2026-04-10T19:58:55
runs/batch/retry0_main/mw-pick-place-v3-text_buf-20260410-195857-seed2,mw-pick-place-v3-text_buf-20260410-195857-seed2,pick-place-v3,text_buf,PD,60,0.8333333333333334,200.0,136.82057011615368,0.0,1.0,0.0,20,1,11.55574893951416,2026-04-10T19:59:08
runs/batch/retry0_main/mw-pick-place-v3-text_buf-20260410-195910-seed3,mw-pick-place-v3-text_buf-20260410-195910-seed3,pick-place-v3,text_buf,PD,60,0.8,200.0,133.63800660378388,0.0,1.0,0.0,20,1,11.156149864196777,2026-04-10T19:59:21
runs/batch/retry0_main/mw-pick-place-v3-text_buf-20260410-195923-seed4,mw-pick-place-v3-text_buf-20260410-195923-seed4,pick-place-v3,text_buf,PD,60,0.7333333333333333,200.0,172.6379883497758,0.0,0.9666666666666667,0.0,20,1,11.817918539047241,2026-04-10T19:59:35
runs/batch/retry0_main/mw-push-v3-no_mem-20260410-195359-seed0,mw-push-v3-no_mem-20260410-195359-seed0,push-v3,no_mem,PD,60,0.0,200.0,97.0741840945665,0.0,0.0,0.0,20,1,11.16084361076355,2026-04-10T19:54:10
runs/batch/retry0_main/mw-push-v3-no_mem-20260410-195413-seed1,mw-push-v3-no_mem-20260410-195413-seed1,push-v3,no_mem,PD,60,0.0,200.0,77.10572565801684,0.0,0.0,0.0,20,1,11.467281818389893,2026-04-10T19:54:24
runs/batch/retry0_main/mw-push-v3-no_mem-20260410-195426-seed2,mw-push-v3-no_mem-20260410-195426-seed2,push-v3,no_mem,PD,60,0.0,200.0,94.29980126732353,0.0,0.0,0.0,20,1,11.408944368362427,2026-04-10T19:54:38
runs/batch/retry0_main/mw-push-v3-no_mem-20260410-195440-seed3,mw-push-v3-no_mem-20260410-195440-seed3,push-v3,no_mem,PD,60,0.0,200.0,73.19457295469034,0.0,0.0,0.0,20,1,12.01665210723877,2026-04-10T19:54:52
runs/batch/retry0_main/mw-push-v3-no_mem-20260410-195454-seed4,mw-push-v3-no_mem-20260410-195454-seed4,push-v3,no_mem,PD,60,0.0,200.0,82.44875679157643,0.0,0.0,0.0,20,1,11.341915130615234,2026-04-10T19:55:05
runs/batch/retry0_main/mw-push-v3-struct_mem-20260410-195614-seed0,mw-push-v3-struct_mem-20260410-195614-seed0,push-v3,struct_mem,PD,60,0.95,200.0,1409.4884040092031,0.0,0.0,0.0,20,1,11.582422971725464,2026-04-10T19:56:26
runs/batch/retry0_main/mw-push-v3-struct_mem-20260410-195628-seed1,mw-push-v3-struct_mem-20260410-195628-seed1,push-v3,struct_mem,PD,60,0.3,200.0,432.62839997964454,0.0,0.0,0.0,20,1,11.395906686782837,2026-04-10T19:56:39
runs/batch/retry0_main/mw-push-v3-struct_mem-20260410-195641-seed2,mw-push-v3-struct_mem-20260410-195641-seed2,push-v3,struct_mem,PD,60,0.9333333333333333,200.0,1386.4900645101707,0.0,0.0,0.0,20,1,11.693947315216064,2026-04-10T19:56:53
runs/batch/retry0_main/mw-push-v3-struct_mem-20260410-195654-seed3,mw-push-v3-struct_mem-20260410-195654-seed3,push-v3,struct_mem,PD,60,0.43333333333333335,200.0,648.598548370626,0.0,0.0,0.0,20,1,11.580207347869873,2026-04-10T19:57:06
runs/batch/retry0_main/mw-push-v3-struct_mem-20260410-195708-seed4,mw-push-v3-struct_mem-20260410-195708-seed4,push-v3,struct_mem,PD,60,0.6166666666666667,200.0,918.8235948341292,0.0,0.0,0.0,20,1,11.78633713722229,2026-04-10T19:57:20
runs/batch/retry0_main/mw-push-v3-text_buf-20260410-195507-seed0,mw-push-v3-text_buf-20260410-195507-seed0,push-v3,text_buf,PD,60,0.95,200.0,1409.5598077491013,0.0,0.0,0.0,20,1,11.57156491279602,2026-04-10T19:55:18
runs/batch/retry0_main/mw-push-v3-text_buf-20260410-195520-seed1,mw-push-v3-text_buf-20260410-195520-seed1,push-v3,text_buf,PD,60,0.3,200.0,431.517562011406,0.0,0.0,0.0,20,1,11.529339790344238,2026-04-10T19:55:32
runs/batch/retry0_main/mw-push-v3-text_buf-20260410-195534-seed2,mw-push-v3-text_buf-20260410-195534-seed2,push-v3,text_buf,PD,60,0.9333333333333333,200.0,1386.4513279889838,0.0,0.0,0.0,20,1,11.974567651748657,2026-04-10T19:55:46
runs/batch/retry0_main/mw-push-v3-text_buf-20260410-195547-seed3,mw-push-v3-text_buf-20260410-195547-seed3,push-v3,text_buf,PD,60,0.5,200.0,691.5695811297509,0.0,0.0,0.0,20,1,11.695236921310425,2026-04-10T19:55:59
runs/batch/retry0_main/mw-push-v3-text_buf-20260410-195601-seed4,mw-push-v3-text_buf-20260410-195601-seed4,push-v3,text_buf,PD,60,0.65,200.0,934.7478549307356,0.0,0.0,0.0,20,1,11.666210651397705,2026-04-10T19:56:13
runs/batch/retry0_main/mw-reach-v3-no_mem-20260410-195154-seed0,mw-reach-v3-no_mem-20260410-195154-seed0,reach-v3,no_mem,PD,60,0.0,200.0,483.23685201497443,0.0,0.0,0.0,20,1,6.23093318939209,2026-04-10T19:52:00
runs/batch/retry0_main/mw-reach-v3-no_mem-20260410-195202-seed1,mw-reach-v3-no_mem-20260410-195202-seed1,reach-v3,no_mem,PD,60,0.0,200.0,565.2968177316598,0.0,0.0,0.0,20,1,5.938185453414917,2026-04-10T19:52:08
runs/batch/retry0_main/mw-reach-v3-no_mem-20260410-195210-seed2,mw-reach-v3-no_mem-20260410-195210-seed2,reach-v3,no_mem,PD,60,0.0,200.0,522.1413005452539,0.0,0.0,0.0,20,1,6.266106367111206,2026-04-10T19:52:16
runs/batch/retry0_main/mw-reach-v3-no_mem-20260410-195218-seed3,mw-reach-v3-no_mem-20260410-195218-seed3,reach-v3,no_mem,PD,60,0.0,200.0,754.5223518690743,0.0,0.0,0.0,20,1,6.177014350891113,2026-04-10T19:52:24
runs/batch/retry0_main/mw-reach-v3-no_mem-20260410-195226-seed4,mw-reach-v3-no_mem-20260410-195226-seed4,reach-v3,no_mem,PD,60,0.0,200.0,542.2937101978349,0.0,0.0,0.0,20,1,6.657355070114136,2026-04-10T19:52:33
runs/batch/retry0_main/mw-reach-v3-struct_mem-20260410-195317-seed0,mw-reach-v3-struct_mem-20260410-195317-seed0,reach-v3,struct_mem,PD,60,0.6,200.0,1821.9333432856629,0.0,0.0,0.0,20,1,6.746671199798584,2026-04-10T19:53:23
runs/batch/retry0_main/mw-reach-v3-struct_mem-20260410-195325-seed1,mw-reach-v3-struct_mem-20260410-195325-seed1,reach-v3,struct_mem,PD,60,0.6833333333333333,200.0,1848.4575675494368,0.0,0.0,0.0,20,1,6.581030607223511,2026-04-10T19:53:32
runs/batch/retry0_main/mw-reach-v3-struct_mem-20260410-195333-seed2,mw-reach-v3-struct_mem-20260410-195333-seed2,reach-v3,struct_mem,PD,60,0.7333333333333333,200.0,1833.373436376135,0.0,0.0,0.0,20,1,6.688183784484863,2026-04-10T19:53:40
runs/batch/retry0_main/mw-reach-v3-struct_mem-20260410-195342-seed3,mw-reach-v3-struct_mem-20260410-195342-seed3,reach-v3,struct_mem,PD,60,0.6833333333333333,200.0,1857.2648375465503,0.0,0.0,0.0,20,1,6.860825777053833,2026-04-10T19:53:49
runs/batch/retry0_main/mw-reach-v3-struct_mem-20260410-195351-seed4,mw-reach-v3-struct_mem-20260410-195351-seed4,reach-v3,struct_mem,PD,60,0.7833333333333333,200.0,1839.2805249164567,0.0,0.0,0.0,20,1,6.672358512878418,2026-04-10T19:53:57
runs/batch/retry0_main/mw-reach-v3-text_buf-20260410-195235-seed0,mw-reach-v3-text_buf-20260410-195235-seed0,reach-v3,text_buf,PD,60,0.6,200.0,1821.9333432856629,0.0,0.0,0.0,20,1,6.526489496231079,2026-04-10T19:52:41
